#,,,,,,,T(K),,,,,,,,,,,B,,,,,,,,,,,,,,,C_11,,,,,,,,,,,,,,,,,,,C_12,,,,,,,,,,,,,,,,,,,C_44
0.68100000E+03,,0.551895156145E+03,,0.723249114454E+03,,0.466218176991E+03,,0.510478505842E+03
0.68600000E+03,,0.550100034644E+03,,0.718798090547E+03,,0.465751006693E+03,,0.512315228328E+03
0.69100000E+03,,0.548307673305E+03,,0.714326671928E+03,,0.465298173994E+03,,0.514145504609E+03
0.69600000E+03,,0.546518395712E+03,,0.709834661633E+03,,0.464860262752E+03,,0.515968965478E+03
0.70100000E+03,,0.544732536991E+03,,0.705321857989E+03,,0.464437876493E+03,,0.517785232693E+03
0.70600000E+03,,0.542950441102E+03,,0.700788044751E+03,,0.464031639278E+03,,0.519593918234E+03
0.71100000E+03,,0.541172464500E+03,,0.696232992679E+03,,0.463642200410E+03,,0.521394624434E+03
0.71600000E+03,,0.539398974508E+03,,0.691656467468E+03,,0.463270228028E+03,,0.523186943479E+03
0.72100000E+03,,0.537630349298E+03,,0.687058218360E+03,,0.462916414768E+03,,0.524970457412E+03
0.72600000E+03,,0.535866979708E+03,,0.682437980264E+03,,0.462581479430E+03,,0.526744737878E+03
0.73100000E+03,,0.534109268139E+03,,0.677795486003E+03,,0.462266159207E+03,,0.528509345584E+03
0.73600000E+03,,0.532357629339E+03,,0.673130441308E+03,,0.461971223354E+03,,0.530263830140E+03
0.74100000E+03,,0.530612491031E+03,,0.668442551315E+03,,0.461697460890E+03,,0.532007730164E+03
0.74600000E+03,,0.528874293486E+03,,0.663731499493E+03,,0.461445690483E+03,,0.533740571871E+03
0.75100000E+03,,0.527143490156E+03,,0.658996960878E+03,,0.461216754794E+03,,0.535461870693E+03
0.75600000E+03,,0.525420548360E+03,,0.654238591373E+03,,0.461011526853E+03,,0.537171129346E+03
0.76100000E+03,,0.523705949326E+03,,0.649456036448E+03,,0.460830905765E+03,,0.538867837749E+03
0.76600000E+03,,0.522000188033E+03,,0.644648922920E+03,,0.460675820589E+03,,0.540551473729E+03
0.77100000E+03,,0.520303773741E+03,,0.639816864729E+03,,0.460547228247E+03,,0.542221501738E+03
0.77600000E+03,,0.518617231806E+03,,0.634959459245E+03,,0.460446118087E+03,,0.543877373002E+03
0.78100000E+03,,0.516941101283E+03,,0.630076284498E+03,,0.460373509675E+03,,0.545518525034E+03
0.78600000E+03,,0.515275937508E+03,,0.625166906089E+03,,0.460330453217E+03,,0.547144381173E+03
0.79100000E+03,,0.513622311453E+03,,0.620230870724E+03,,0.460318031818E+03,,0.548754351132E+03
0.79600000E+03,,0.511980809639E+03,,0.615267706066E+03,,0.460337361425E+03,,0.550347829409E+03
0.80100000E+03,,0.510352036625E+03,,0.610276921183E+03,,0.460389594346E+03,,0.551924195901E+03
0.80600000E+03,,0.508736612419E+03,,0.605258008063E+03,,0.460475914598E+03,,0.553482815057E+03
0.81100000E+03,,0.507135175467E+03,,0.600210438192E+03,,0.460597544104E+03,,0.555023035944E+03
0.81600000E+03,,0.505548380941E+03,,0.595133666128E+03,,0.460755738348E+03,,0.556544191614E+03
0.82100000E+03,,0.503976902495E+03,,0.590027123004E+03,,0.460951792240E+03,,0.558045598894E+03
0.82600000E+03,,0.502421431849E+03,,0.584890217453E+03,,0.461187039047E+03,,0.559526558042E+03
0.83100000E+03,,0.500882680247E+03,,0.579722342759E+03,,0.461462848991E+03,,0.560986352205E+03
0.83600000E+03,,0.499361377726E+03,,0.574522863358E+03,,0.461780634910E+03,,0.562424247369E+03
0.84100000E+03,,0.497858273715E+03,,0.569291128069E+03,,0.462141846538E+03,,0.563839491740E+03
0.84600000E+03,,0.496374138524E+03,,0.564026458353E+03,,0.462547978610E+03,,0.565231315270E+03
0.85100000E+03,,0.494909761876E+03,,0.558728150517E+03,,0.463000567555E+03,,0.566598930165E+03
0.85600000E+03,,0.493465955118E+03,,0.553395481408E+03,,0.463501191974E+03,,0.567941529140E+03
0.86100000E+03,,0.492043550710E+03,,0.548027699649E+03,,0.464051476240E+03,,0.569258285940E+03
0.86600000E+03,,0.490643402865E+03,,0.542624030024E+03,,0.464653089285E+03,,0.570548354566E+03
0.87100000E+03,,0.489266387930E+03,,0.537183671206E+03,,0.465307746291E+03,,0.571810869411E+03
0.87600000E+03,,0.487913405130E+03,,0.531705793232E+03,,0.466017211080E+03,,0.573044944242E+03
0.88100000E+03,,0.486585376839E+03,,0.526189540505E+03,,0.466783295006E+03,,0.574249672323E+03
0.88600000E+03,,0.485283248832E+03,,0.520634030610E+03,,0.467607857943E+03,,0.575424125046E+03
0.89100000E+03,,0.484007990261E+03,,0.515038350463E+03,,0.468492810160E+03,,0.576567353070E+03
0.89600000E+03,,0.482760597030E+03,,0.509401557863E+03,,0.469440116614E+03,,0.577678384677E+03
